N,pair_index_within_N,b_token,source_token_count_for_pair,a_tokens_json
2,2041,shen zhong,2,"[""慎重"", ""深中""]"
2,2042,sheng chan,2,"[""生产"", ""盛产""]"
2,2043,sheng cheng,2,"[""声称"", ""生成""]"
2,2044,sheng dai,2,"[""声带"", ""生代""]"
2,2045,sheng dao,2,"[""声道"", ""省道""]"
2,2046,sheng di,2,"[""圣地"", ""胜地""]"
2,2047,sheng di ya ge,2,"[""圣地亚哥"", ""圣地牙哥""]"
2,2048,sheng dian,2,"[""圣殿"", ""盛典""]"
2,2049,sheng gong,2,"[""圣公"", ""圣宫""]"
2,2050,sheng he,2,"[""生和"", ""省和""]"
2,2051,sheng hua,2,"[""升华"", ""生化""]"
2,2052,sheng huo,2,"[""圣火"", ""生活""]"
2,2053,sheng jie,2,"[""圣洁"", ""圣节""]"
2,2054,sheng jing,2,"[""圣经"", ""盛京""]"
2,2055,sheng ming de,2,"[""生命的"", ""盛名的""]"
2,2056,sheng nv,2,"[""圣女"", ""生女""]"
2,2057,sheng qian,2,"[""升迁"", ""生前""]"
2,2058,sheng su,2,"[""生素"", ""胜诉""]"
2,2059,sheng suo,2,"[""圣所"", ""绳索""]"
2,2060,sheng wei,2,"[""升为"", ""省委""]"
2,2061,sheng xia,2,"[""剩下"", ""生下""]"
2,2062,sheng xiang,2,"[""圣像"", ""声响""]"
2,2063,sheng xing,2,"[""生性"", ""盛行""]"
2,2064,sheng xuan,2,"[""省选"", ""胜选""]"
2,2065,sheng xue,2,"[""升学"", ""声学""]"
2,2066,sheng you,2,"[""声优"", ""生有""]"
2,2067,sheng yuan,2,"[""声援"", ""生员""]"
2,2068,sheng zi,2,"[""生子"", ""绳子""]"
2,2069,shi bai,2,"[""失败"", ""是白""]"
2,2070,shi ban,2,"[""石板"", ""试办""]"
2,2071,shi bian,2,"[""事变"", ""时便""]"
2,2072,shi chu,2,"[""使出"", ""释出""]"
2,2073,shi chuan,2,"[""失传"", ""石川""]"
2,2074,shi ci,2,"[""是次"", ""诗词""]"
2,2075,shi dai,2,"[""世代"", ""时代""]"
2,2076,shi dai de,2,"[""世代的"", ""时代的""]"
2,2077,shi dan,2,"[""史丹"", ""是单""]"
2,2078,shi dao,2,"[""使到"", ""市道""]"
2,2079,shi dou,2,"[""史都"", ""时都""]"
2,2080,shi du,2,"[""侍读"", ""湿度""]"
2,2081,shi dui,2,"[""时对"", ""是对""]"
2,2082,shi duo,2,"[""十多"", ""是多""]"
2,2083,shi er,2,"[""十二"", ""时而""]"
2,2084,shi fa,2,"[""事发"", ""始发""]"
2,2085,shi fan,2,"[""师范"", ""示范""]"
2,2086,shi fang,2,"[""施放"", ""释放""]"
2,2087,shi fei,2,"[""是非"", ""试飞""]"
2,2088,shi gai,2,"[""使该"", ""是该""]"
2,2089,shi hou,2,"[""事后"", ""时候""]"
2,2090,shi hu,2,"[""石虎"", ""视乎""]"
2,2091,shi hui,2,"[""时会"", ""石灰""]"
2,2092,shi ji de,2,"[""世纪的"", ""实际的""]"
2,2093,shi jian de,2,"[""事件的"", ""时间的""]"
2,2094,shi jian yu,2,"[""始建于"", ""时间与""]"
2,2095,shi jian zhong,2,"[""事件中"", ""实践中""]"
2,2096,shi jiao,2,"[""市郊"", ""视角""]"
2,2097,shi jin,2,"[""世锦"", ""是金""]"
2,2098,shi jiu,2,"[""十九"", ""时就""]"
2,2099,shi kong,2,"[""失控"", ""时空""]"
2,2100,shi liu,2,"[""十六"", ""石榴""]"
2,2101,shi mian,2,"[""失眠"", ""市面""]"
2,2102,shi nan,2,"[""市南"", ""是南""]"
2,2103,shi nei,2,"[""室内"", ""市内""]"
2,2104,shi quan,2,"[""实权"", ""是全""]"
2,2105,shi ri,2,"[""十日"", ""是日""]"
2,2106,shi san,2,"[""十三"", ""是三""]"
2,2107,shi shen,2,"[""仕绅"", ""士绅""]"
2,2108,shi shi yong,2,"[""时使用"", ""是使用""]"
2,2109,shi shi zhang,2,"[""市市长"", ""师师长""]"
2,2110,shi suo,2,"[""失所"", ""时所""]"
2,2111,shi ta de,2,"[""是他的"", ""是她的""]"
2,2112,shi ta men,2,"[""使他们"", ""是他们""]"
2,2113,shi tai,2,"[""事态"", ""施泰""]"
2,2114,shi te,2,"[""史特"", ""施特""]"
2,2115,shi tou,2,"[""势头"", ""石头""]"
2,2116,shi tuan,2,"[""使团"", ""师团""]"
2,2117,shi xun,2,"[""视讯"", ""试训""]"
2,2118,shi yao,2,"[""时要"", ""是要""]"
2,2119,shi yi da li,2,"[""是义大利"", ""是意大利""]"
2,2120,shi yi jian,2,"[""是一件"", ""是一间""]"
2,2121,shi yi ming,2,"[""十一名"", ""是一名""]"
2,2122,shi ying,2,"[""石英"", ""适应""]"
2,2123,shi ze,2,"[""实则"", ""时则""]"
2,2124,shi zhan,2,"[""实战"", ""施展""]"
2,2125,shi zong,2,"[""世宗"", ""失踪""]"
2,2126,shou bu,2,"[""手部"", ""首部""]"
2,2127,shou chang,2,"[""收场"", ""首场""]"
2,2128,shou cheng,2,"[""守城"", ""收成""]"
2,2129,shou ci,2,"[""受此"", ""首次""]"
2,2130,shou dao,2,"[""受到"", ""收到""]"
2,2131,shou dao le,2,"[""受到了"", ""收到了""]"
2,2132,shou du,2,"[""首度"", ""首都""]"
2,2133,shou fei,2,"[""收费"", ""首飞""]"
2,2134,shou fen,2,"[""授粉"", ""首份""]"
2,2135,shou gong,2,"[""寿宫"", ""手工""]"
2,2136,shou guan,2,"[""寿官"", ""授官""]"
2,2137,shou mai,2,"[""售卖"", ""收买""]"
2,2138,shou pi,2,"[""首匹"", ""首批""]"
2,2139,shou qi,2,"[""受其"", ""首期""]"
2,2140,shou quan,2,"[""授权"", ""首圈""]"
2,2141,shou shang,2,"[""受伤"", ""手上""]"
2,2142,shou ti,2,"[""受体"", ""手提""]"
2,2143,shou wei,2,"[""守卫"", ""首位""]"
2,2144,shou xi,2,"[""受洗"", ""首席""]"
2,2145,shou xian,2,"[""受限"", ""首先""]"
2,2146,shou xiang,2,"[""受降"", ""首相""]"
2,2147,shou xun,2,"[""受训"", ""授勋""]"
2,2148,shou yao,2,"[""受邀"", ""首要""]"
2,2149,shou zhong,2,"[""受众"", ""手中""]"
2,2150,shou zu,2,"[""受阻"", ""手足""]"
2,2151,shu fa,2,"[""书法"", ""抒发""]"
2,2152,shu ju,2,"[""书局"", ""数据""]"
2,2153,shu shu,2,"[""叔叔"", ""鼠属""]"
2,2154,shu song,2,"[""疏松"", ""输送""]"
2,2155,shu xia,2,"[""属下"", ""树下""]"
2,2156,shu xue,2,"[""数学"", ""输血""]"
2,2157,shu yu,2,"[""属于"", ""术语""]"
2,2158,shu yuan,2,"[""书院"", ""疏远""]"
2,2159,shu zi,2,"[""庶子"", ""数字""]"
2,2160,shua,2,"[""刷"", ""耍""]"
2,2161,shuai jiao,2,"[""摔角"", ""摔跤""]"
2,2162,shuan,2,"[""栓"", ""涮""]"
2,2163,shui dao,2,"[""水稻"", ""水道""]"
2,2164,shui guan,2,"[""水管"", ""税关""]"
2,2165,shui he,2,"[""水和"", ""水河""]"
2,2166,shui hu,2,"[""水户"", ""水浒""]"
2,2167,shui lu,2,"[""水路"", ""水陆""]"
2,2168,shui mian,2,"[""水面"", ""睡眠""]"
2,2169,shui shou,2,"[""水手"", ""税收""]"
2,2170,shui wei,2,"[""水位"", ""水尾""]"
2,2171,shui wen,2,"[""水文"", ""水温""]"
2,2172,shui wu,2,"[""水务"", ""税务""]"
2,2173,shui xiang,2,"[""水乡"", ""水箱""]"
2,2174,shui xing,2,"[""水性"", ""水星""]"
2,2175,shui zhi,2,"[""水之"", ""水质""]"
2,2176,shui zhong,2,"[""水中"", ""水肿""]"
2,2177,shun shi,2,"[""瞬时"", ""顺势""]"
2,2178,shuo dao,2,"[""说到"", ""说道""]"
2,2179,shuo shi,2,"[""硕士"", ""说是""]"
2,2180,shuo ta,2,"[""说他"", ""说她""]"
2,2181,si cheng,2,"[""四成"", ""寺丞""]"
2,2182,si ge,2,"[""四个"", ""斯各""]"
2,2183,si hao,2,"[""丝毫"", ""四号""]"
2,2184,si jia,2,"[""四家"", ""私家""]"
2,2185,si jie,2,"[""四届"", ""斯捷""]"
2,2186,si ke,2,"[""斯克"", ""斯科""]"
2,2187,si lei,2,"[""斯勒"", ""斯雷""]"
2,2188,si lu,2,"[""四路"", ""思路""]"
2,2189,si ming,2,"[""四名"", ""思明""]"
2,2190,si nian,2,"[""四年"", ""思念""]"
2,2191,si nuo ke,2,"[""司诺克"", ""斯诺克""]"
2,2192,si qian,2,"[""四千"", ""死前""]"
2,2193,si qing,2,"[""四氢"", ""寺卿""]"
2,2194,si ren,2,"[""四人"", ""私人""]"
2,2195,si tai,2,"[""四台"", ""斯泰""]"
2,2196,si tong,2,"[""斯通"", ""私通""]"
2,2197,si tu,2,"[""司徒"", ""斯图""]"
2,2198,si xiang,2,"[""四项"", ""思想""]"
2,2199,si zai,2,"[""斯在"", ""死在""]"
2,2200,si zhi,2,"[""司职"", ""四肢""]"
2,2201,song dao,2,"[""松岛"", ""送到""]"
2,2202,song jiang,2,"[""宋江"", ""松江""]"
2,2203,song jing,2,"[""松井"", ""诵经""]"
2,2204,song qu,2,"[""松区"", ""送去""]"
2,2205,song shu,2,"[""松树"", ""松鼠""]"
2,2206,song yuan,2,"[""宋元"", ""送院""]"
2,2207,su de,2,"[""素的"", ""苏德""]"
2,2208,su li,2,"[""苏里"", ""苏黎""]"
2,2209,su ming,2,"[""俗名"", ""宿命""]"
2,2210,su she,2,"[""宿舍"", ""速射""]"
2,2211,su xing,2,"[""塑性"", ""苏醒""]"
2,2212,su zhu,2,"[""宿主"", ""诉诸""]"
2,2213,sui wei,2,"[""虽为"", ""虽未""]"
2,2214,sui yi,2,"[""遂以"", ""随意""]"
2,2215,sun shi,2,"[""孙氏"", ""损失""]"
2,2216,suo de,2,"[""所得"", ""所的""]"
2,2217,suo fei,2,"[""索菲"", ""索非""]"
2,2218,suo luo,2,"[""索洛"", ""索罗""]"
2,2219,suo luo men,2,"[""所罗门"", ""索罗门""]"
2,2220,suo shu,2,"[""所属"", ""所述""]"
2,2221,suo wei,2,"[""所为"", ""所谓""]"
2,2222,suo xie,2,"[""所写"", ""缩写""]"
2,2223,suo zai,2,"[""所在"", ""所载""]"
2,2224,suo zuo,2,"[""所作"", ""所做""]"
2,2225,suo zuo de,2,"[""所作的"", ""所做的""]"
2,2226,ta biao shi,2,"[""他表示"", ""她表示""]"
2,2227,ta bu,2,"[""他不"", ""塔布""]"
2,2228,ta ceng,2,"[""他曾"", ""她曾""]"
2,2229,ta ceng dai biao,2,"[""他曾代表"", ""她曾代表""]"
2,2230,ta ceng zai,2,"[""他曾在"", ""她曾在""]"
2,2231,ta cheng,2,"[""他称"", ""塔城""]"
2,2232,ta cong,2,"[""他从"", ""她从""]"
2,2233,ta dai biao,2,"[""他代表"", ""她代表""]"
2,2234,ta de fu qin,2,"[""他的父亲"", ""她的父亲""]"
2,2235,ta de ming zi,2,"[""他的名字"", ""她的名字""]"
2,2236,ta de mu qin,2,"[""他的母亲"", ""她的母亲""]"
2,2237,ta de zuo pin,2,"[""他的作品"", ""她的作品""]"
2,2238,ta ji,2,"[""塔吉"", ""塔基""]"
2,2239,ta jue ding,2,"[""他决定"", ""她决定""]"
2,2240,ta kai shi,2,"[""他开始"", ""她开始""]"
2,2241,ta ke yi,2,"[""他可以"", ""它可以""]"
2,2242,ta li,2,"[""塔利"", ""塔里""]"
2,2243,ta men bei,2,"[""他们被"", ""它们被""]"
2,2244,ta men hui,2,"[""他们会"", ""它们会""]"
2,2245,ta men yu,2,"[""他们与"", ""他们于""]"
2,2246,ta men zai,2,"[""他们在"", ""它们在""]"
2,2247,ta neng,2,"[""他能"", ""它能""]"
2,2248,ta ren,2,"[""他人"", ""他任""]"
2,2249,ta ren wei,2,"[""他认为"", ""她认为""]"
2,2250,ta shen,2,"[""塔什"", ""塔身""]"
2,2251,ta shi yi ge,2,"[""他是一个"", ""它是一个""]"
2,2252,ta shuo,2,"[""他说"", ""她说""]"
2,2253,ta suo,2,"[""他所"", ""她所""]"
2,2254,ta xiang,2,"[""他向"", ""他想""]"
2,2255,ta yin,2,"[""他因"", ""她因""]"
2,2256,ta zhi,2,"[""他只"", ""他指""]"
2,2257,ta zi ji,2,"[""他自己"", ""她自己""]"
2,2258,ta zuo wei,2,"[""他作为"", ""她作为""]"
2,2259,tai an,2,"[""太安"", ""泰安""]"
2,2260,tai di,2,"[""台地"", ""泰迪""]"
2,2261,tai du,2,"[""台独"", ""态度""]"
2,2262,tai er,2,"[""泰尔"", ""胎儿""]"
2,2263,tai gao,2,"[""太高"", ""抬高""]"
2,2264,tai guo,2,"[""太过"", ""泰国""]"
2,2265,tai he,2,"[""台和"", ""太和""]"
2,2266,tai hou,2,"[""台后"", ""太后""]"
2,2267,tai shan,2,"[""台山"", ""泰山""]"
2,2268,tai sheng,2,"[""抬升"", ""胎生""]"
2,2269,tai yu,2,"[""台语"", ""泰语""]"
2,2270,tang ji,2,"[""唐继"", ""羰基""]"
2,2271,tao wang,2,"[""逃亡"", ""逃往""]"
2,2272,te bie shi,2,"[""特别市"", ""特别是""]"
2,2273,te dian,2,"[""特典"", ""特点""]"
2,2274,te gong,2,"[""特工"", ""特攻""]"
2,2275,te yi,2,"[""特异"", ""特意""]"
2,2276,ti cai,2,"[""体裁"", ""题材""]"
2,2277,ti chu,2,"[""剔除"", ""提出""]"
2,2278,ti du,2,"[""提督"", ""梯度""]"
2,2279,ti gao,2,"[""提告"", ""提高""]"
2,2280,ti hu,2,"[""醍醐"", ""鹈鹕""]"
2,2281,ti ji,2,"[""体积"", ""提及""]"
2,2282,ti ming,2,"[""提名"", ""题名""]"
2,2283,ti mu,2,"[""提姆"", ""题目""]"
2,2284,ti wen,2,"[""体温"", ""提问""]"
2,2285,ti zhi,2,"[""体制"", ""体质""]"
2,2286,ti zhong,2,"[""体中"", ""体重""]"
2,2287,ti zi,2,"[""体字"", ""题字""]"
2,2288,tian bao,2,"[""天保"", ""天宝""]"
2,2289,tian cheng,2,"[""天城"", ""天成""]"
2,2290,tian ci,2,"[""填词"", ""天赐""]"
2,2291,tian di,2,"[""天地"", ""田地""]"
2,2292,tian gong,2,"[""天宫"", ""田宫""]"
2,2293,tian he,2,"[""天和"", ""天河""]"
2,2294,tian jing,2,"[""天井"", ""田径""]"
2,2295,tian ma,2,"[""天马"", ""天麻""]"
2,2296,tian ming,2,"[""天命"", ""天明""]"
2,2297,tian ping,2,"[""填平"", ""天平""]"
2,2298,tian qi,2,"[""天启"", ""天气""]"
2,2299,tian tian,2,"[""天天"", ""甜甜""]"
2,2300,tian wen,2,"[""天文"", ""田文""]"
2,2301,tian you,2,"[""天佑"", ""天祐""]"
2,2302,tian zhu,2,"[""天主"", ""天竺""]"
2,2303,tiao jie,2,"[""调节"", ""调解""]"
2,2304,tiao wen,2,"[""条文"", ""条纹""]"
2,2305,tiao yue,2,"[""条约"", ""跳跃""]"
2,2306,tie lu,2,"[""铁卢"", ""铁路""]"
2,2307,ting bo,2,"[""停播"", ""停泊""]"
2,2308,ting de,2,"[""厅的"", ""町的""]"
2,2309,ting ji,2,"[""停机"", ""厅级""]"
2,2310,ting shen,2,"[""庭审"", ""挺身""]"
2,2311,ting shi,2,"[""停驶"", ""廷试""]"
2,2312,ting yuan,2,"[""庭园"", ""庭院""]"
2,2313,tong bao,2,"[""同胞"", ""通报""]"
2,2314,tong chang you,2,"[""通常有"", ""通常由""]"
2,2315,tong cheng wei,2,"[""统称为"", ""通称为""]"
2,2316,tong hang,2,"[""同行"", ""通航""]"
2,2317,tong huo,2,"[""同伙"", ""通货""]"
2,2318,tong jian,2,"[""通奸"", ""通鉴""]"
2,2319,tong jun,2,"[""童军"", ""统军""]"
2,2320,tong ku,2,"[""痛哭"", ""痛苦""]"
2,2321,tong liao,2,"[""同僚"", ""通辽""]"
2,2322,tong nian,2,"[""同年"", ""童年""]"
2,2323,tong qi,2,"[""同期"", ""通气""]"
2,2324,tong ren,2,"[""同人"", ""同仁""]"
2,2325,tong shi you,2,"[""同时又"", ""同时有""]"
2,2326,tong shuai,2,"[""统帅"", ""统率""]"
2,2327,tong tai,2,"[""同台"", ""同态""]"
2,2328,tong xin,2,"[""同心"", ""通信""]"
2,2329,tong yu,2,"[""同于"", ""同余""]"
2,2330,tong zheng,2,"[""通政"", ""酮症""]"
2,2331,tou cheng,2,"[""头城"", ""投诚""]"
2,2332,tou chu,2,"[""投出"", ""透出""]"
2,2333,tou dan,2,"[""偷蛋"", ""投弹""]"
2,2334,tou de,2,"[""头的"", ""投得""]"
2,2335,tou kao,2,"[""投考"", ""投靠""]"
2,2336,tou lu,2,"[""头颅"", ""透露""]"
2,2337,tou she,2,"[""头蛇"", ""投射""]"
2,2338,tou xi,2,"[""偷袭"", ""透析""]"
2,2339,tou ying,2,"[""头鹰"", ""投影""]"
2,2340,tou zi,2,"[""投资"", ""骰子""]"
2,2341,tu biao,2,"[""图标"", ""图表""]"
2,2342,tu di,2,"[""土地"", ""徒弟""]"
2,2343,tu jing,2,"[""途径"", ""途经""]"
2,2344,tu li,2,"[""图利"", ""图里""]"
2,2345,tu lu,2,"[""吐露"", ""图卢""]"
2,2346,tu qi,2,"[""凸起"", ""突起""]"
2,2347,tu shang,2,"[""图上"", ""涂上""]"
2,2348,tu shi,2,"[""图示"", ""土石""]"
2,2349,tu si,2,"[""图斯"", ""土司""]"
2,2350,tu wei,2,"[""土卫"", ""突围""]"
2,2351,tu xi,2,"[""图西"", ""突袭""]"
2,2352,tu xian,2,"[""凸显"", ""突显""]"
2,2353,tu zhong,2,"[""图中"", ""途中""]"
2,2354,tuan yuan,2,"[""团员"", ""团圆""]"
2,2355,tui chu,2,"[""推出"", ""退出""]"
2,2356,tui chu le,2,"[""推出了"", ""退出了""]"
2,2357,tui dao,2,"[""推倒"", ""推导""]"
2,2358,tui ju,2,"[""推举"", ""退居""]"
2,2359,tui li,2,"[""推力"", ""推理""]"
2,2360,tui shou,2,"[""推手"", ""退守""]"
2,2361,tui xuan,2,"[""推选"", ""退选""]"
2,2362,tui yi,2,"[""推移"", ""退役""]"
2,2363,tun bing,2,"[""吞并"", ""屯兵""]"
2,2364,tuo ba,2,"[""托巴"", ""拓跋""]"
2,2365,tuo er,2,"[""托儿"", ""托尔""]"
2,2366,tuo fu,2,"[""托付"", ""托夫""]"
2,2367,tuo la,2,"[""托拉"", ""拖拉""]"
2,2368,tuo lei,2,"[""托勒"", ""托雷""]"
2,2369,tuo ye,2,"[""唾液"", ""拖曳""]"
2,2370,wa di,2,"[""洼地"", ""瓦底""]"
2,2371,wa la,2,"[""瓦剌"", ""瓦拉""]"
2,2372,wa li,2,"[""瓦利"", ""瓦里""]"
2,2373,wa na,2,"[""瓦纳"", ""瓦那""]"
2,2374,wai bu lian jie,2,"[""外部连结"", ""外部链接""]"
2,2375,wai ke,2,"[""外壳"", ""外科""]"
2,2376,wai mao,2,"[""外貌"", ""外贸""]"
2,2377,wai ren,2,"[""外人"", ""外任""]"
2,2378,wai sheng,2,"[""外甥"", ""外省""]"
2,2379,wai yu,2,"[""外语"", ""外遇""]"
2,2380,wai yuan,2,"[""外援"", ""外缘""]"
2,2381,wan hui,2,"[""挽回"", ""晚会""]"
2,2382,wan ju,2,"[""婉拒"", ""玩具""]"
2,2383,wan li,2,"[""万历"", ""万里""]"
2,2384,wan nian,2,"[""万年"", ""晚年""]"
2,2385,wan qu,2,"[""弯曲"", ""湾区""]"
2,2386,wan shan,2,"[""万善"", ""完善""]"
2,2387,wan yu,2,"[""万余"", ""晚于""]"
2,2388,wang fei,2,"[""王妃"", ""王菲""]"
2,2389,wang gong,2,"[""王公"", ""王宫""]"
2,2390,wang hou,2,"[""往后"", ""王后""]"
2,2391,wang ji,2,"[""忘记"", ""网际""]"
2,2392,wang jia,2,"[""汪家"", ""王家""]"
2,2393,wang li,2,"[""王李"", ""王立""]"
2,2394,wang ling,2,"[""亡灵"", ""王陵""]"
2,2395,wang shang,2,"[""往上"", ""网上""]"
2,2396,wang xiao,2,"[""王小"", ""王萧""]"
2,2397,wang ye,2,"[""王爷"", ""网页""]"
2,2398,wang yi,2,"[""王一"", ""网易""]"
2,2399,wang yuan,2,"[""望远"", ""王元""]"
2,2400,wang zu,2,"[""望族"", ""王族""]"
2,2401,wei bing,2,"[""卫兵"", ""尾柄""]"
2,2402,wei ci,2,"[""为此"", ""维茨""]"
2,2403,wei duo,2,"[""为多"", ""维多""]"
2,2404,wei er si,2,"[""威尔斯"", ""韦尔斯""]"
2,2405,wei fu,2,"[""为副"", ""维夫""]"
2,2406,wei hai,2,"[""危害"", ""威海""]"
2,2407,wei he,2,"[""为何"", ""维和""]"
2,2408,wei jie,2,"[""为界"", ""位阶""]"
2,2409,wei jin,2,"[""为金"", ""魏晋""]"
2,2410,wei jing,2,"[""未经"", ""维京""]"
2,2411,wei ju,2,"[""位居"", ""畏惧""]"
2,2412,wei lai,2,"[""未来"", ""维莱""]"
2,2413,wei lan,2,"[""围栏"", ""蔚蓝""]"
2,2414,wei lian si,2,"[""威廉丝"", ""威廉斯""]"
2,2415,wei liang,2,"[""为两"", ""微量""]"
2,2416,wei mian,2,"[""为免"", ""卫冕""]"
2,2417,wei na,2,"[""维纳"", ""维那""]"
2,2418,wei ni,2,"[""威尼"", ""维尼""]"
2,2419,wei ren,2,"[""为人"", ""委任""]"
2,2420,wei shen,2,"[""为深"", ""维什""]"
2,2421,wei shou,2,"[""为首"", ""未受""]"
2,2422,wei suo,2,"[""卫所"", ""萎缩""]"
2,2423,wei tuo,2,"[""委托"", ""维托""]"
2,2424,wei wang,2,"[""为王"", ""威望""]"
2,2425,wei xian,2,"[""危险"", ""违宪""]"
2,2426,wei xie,2,"[""威胁"", ""猥亵""]"
2,2427,wei xing,2,"[""卫星"", ""微型""]"
2,2428,wei ya,2,"[""维亚"", ""维娅""]"
2,2429,wei zai,2,"[""为在"", ""位在""]"
2,2430,wei zheng,2,"[""为政"", ""为正""]"
2,2431,wei zhu ti,2,"[""为主体"", ""为主题""]"
2,2432,wei zi,2,"[""微子"", ""维兹""]"
2,2433,wen ge,2,"[""文革"", ""温哥""]"
2,2434,wen hua,2,"[""文化"", ""文华""]"
2,2435,wen jian,2,"[""文件"", ""稳健""]"
2,2436,wen ke,2,"[""文科"", ""温克""]"
2,2437,wen li,2,"[""文理"", ""纹理""]"
2,2438,wen ming,2,"[""文明"", ""闻名""]"
2,2439,wen ming de,2,"[""文明的"", ""闻名的""]"
2,2440,wen shu,2,"[""文书"", ""文殊""]"
2,2441,wen ti,2,"[""文体"", ""问题""]"
2,2442,wen wang,2,"[""文王"", ""温网""]"
2,2443,wen wu,2,"[""文武"", ""文物""]"
2,2444,wen xuan,2,"[""文宣"", ""文选""]"
2,2445,wen yi,2,"[""文艺"", ""瘟疫""]"
2,2446,wen zhang,2,"[""文章"", ""纹章""]"
2,2447,wen zhi,2,"[""文治"", ""文职""]"
2,2448,wen zi,2,"[""文字"", ""蚊子""]"
2,2449,wo de,2,"[""我的"", ""沃德""]"
2,2450,wo er,2,"[""卧儿"", ""沃尔""]"
2,2451,wo lun,2,"[""沃伦"", ""涡轮""]"
2,2452,wo luo,2,"[""沃洛"", ""沃罗""]"
2,2453,wo shi,2,"[""卧室"", ""我是""]"
2,2454,wo si,2,"[""沃思"", ""沃斯""]"
2,2455,wu bi,2,"[""无比"", ""舞弊""]"
2,2456,wu da,2,"[""乌达"", ""五大""]"
2,2457,wu di,2,"[""无敌"", ""武帝""]"
2,2458,wu fa zai,2,"[""无法再"", ""无法在""]"
2,2459,wu feng,2,"[""无缝"", ""雾峰""]"
2,2460,wu guan,2,"[""无关"", ""武官""]"
2,2461,wu hui,2,"[""舞会"", ""误会""]"
2,2462,wu jiang,2,"[""吴江"", ""武将""]"
2,2463,wu jie,2,"[""五届"", ""误解""]"
2,2464,wu jin,2,"[""无尽"", ""武进""]"
2,2465,wu ke,2,"[""午科"", ""无可""]"
2,2466,wu liao,2,"[""无聊"", ""物料""]"
2,2467,wu pin,2,"[""五品"", ""物品""]"
2,2468,wu qi,2,"[""五七"", ""武器""]"
2,2469,wu quan,2,"[""无权"", ""物权""]"
2,2470,wu ren,2,"[""五人"", ""无人""]"
2,2471,wu ri,2,"[""乌日"", ""五日""]"
2,2472,wu se,2,"[""五色"", ""无色""]"
2,2473,wu sheng,2,"[""无声"", ""武胜""]"
2,2474,wu shui,2,"[""无水"", ""污水""]"
2,2475,wu tian,2,"[""五天"", ""武田""]"
2,2476,wu ting,2,"[""吴廷"", ""舞厅""]"
2,2477,wu tong,2,"[""巫统"", ""梧桐""]"
2,2478,wu wang,2,"[""吴王"", ""武王""]"
2,2479,wu ye,2,"[""午夜"", ""物业""]"
2,2480,wu yuan,2,"[""屋苑"", ""无缘""]"
2,2481,wu yue,2,"[""五月"", ""吴越""]"
2,2482,wu zhi,2,"[""无知"", ""物质""]"
2,2483,wu zhong,2,"[""五种"", ""物种""]"
2,2484,wu zhou,2,"[""五州"", ""武周""]"
2,2485,xi ban,2,"[""戏班"", ""西班""]"
2,2486,xi chang,2,"[""细长"", ""西昌""]"
2,2487,xi chuan,2,"[""细川"", ""西川""]"
2,2488,xi cun,2,"[""溪村"", ""西村""]"
2,2489,xi duan,2,"[""西段"", ""西端""]"
2,2490,xi er de,2,"[""希尔德"", ""希尔的""]"
2,2491,xi fang,2,"[""戏仿"", ""西方""]"
2,2492,xi fen,2,"[""戏份"", ""细分""]"
2,2493,xi ge,2,"[""西哥"", ""西格""]"
2,2494,xi guan,2,"[""习惯"", ""西关""]"
2,2495,xi hu,2,"[""潟湖"", ""西湖""]"
2,2496,xi jing,2,"[""西京"", ""西经""]"
2,2497,xi ju,2,"[""喜剧"", ""戏剧""]"
2,2498,xi jun,2,"[""细菌"", ""西军""]"
2,2499,xi lan,2,"[""西兰"", ""锡兰""]"
2,2500,xi li,2,"[""洗礼"", ""西里""]"
2,2501,xi meng,2,"[""希盟"", ""西蒙""]"
2,2502,xi mu,2,"[""希姆"", ""西姆""]"
2,2503,xi nan,2,"[""新安"", ""西南""]"
2,2504,xi ning,2,"[""熙宁"", ""西宁""]"
2,2505,xi shan,2,"[""西山"", ""锡山""]"
2,2506,xi sheng,2,"[""牺牲"", ""西省""]"
2,2507,xi shou,2,"[""吸收"", ""洗手""]"
2,2508,xi si,2,"[""希斯"", ""西斯""]"
2,2509,xi te,2,"[""希特"", ""西特""]"
2,2510,xi wu,2,"[""习武"", ""西武""]"
2,2511,xi xiang,2,"[""溪乡"", ""西乡""]"
2,2512,xi xing,2,"[""习性"", ""西行""]"
2,2513,xi yi,2,"[""洗衣"", ""蜥蜴""]"
2,2514,xi you,2,"[""稀有"", ""系由""]"
2,2515,xia ban,2,"[""下半"", ""下班""]"
2,2516,xia chang,2,"[""下场"", ""狭长""]"
2,2517,xia ci,2,"[""下次"", ""瑕疵""]"
2,2518,xia fang,2,"[""下放"", ""下方""]"
2,2519,xia ji,2,"[""下级"", ""夏季""]"
2,2520,xia ke,2,"[""下课"", ""侠客""]"
2,2521,xia ling,2,"[""下令"", ""夏令""]"
2,2522,xia pu,2,"[""夏普"", ""霞浦""]"
2,2523,xia qu,2,"[""下去"", ""辖区""]"
2,2524,xia shu,2,"[""下属"", ""下述""]"
2,2525,xia xia,2,"[""下辖"", ""辖下""]"
2,2526,xia xia de,2,"[""下辖的"", ""辖下的""]"
2,2527,xia xian,2,"[""下线"", ""下限""]"
2,2528,xia zai,2,"[""下在"", ""下载""]"
2,2529,xian chang,2,"[""献唱"", ""现场""]"
2,2530,xian dao,2,"[""先导"", ""县道""]"
